"q0coef","q1coef","q2coef"
0.174579658584146,-0.0089913219457185,-0.134722791407539
-0.0516657760813809,-0.0482565490891765,-0.0507273780618408
-0.196059878572457,-0.128339119548362,-0.0910062793548678
0.208533845142644,0.168434804830273,0.138668128613233
0.00946407552349071,-0.0812660415791262,-0.084634485640513
-0.0888889961910884,-0.231052653500662,-0.208392075147544
-0.258823760552838,-0.0924505446919619,-0.0934495126086638
-0.157034955099138,-0.0578219930135168,-0.067273709937414
0.121478940934337,-0.0156925458645927,-0.0165655525582172
-0.25635633297568,0.311812583740598,0.280352245326896
-0.302039174149076,0.0914113405958943,0.0470863651600988
-0.0616565209518868,-0.138891930172755,-0.134882511151827
-0.500726109759574,0.0338038232797975,0.104483764575853
-0.0499483525200668,0.167614072484662,0.0601739813167655
-0.0223296601179156,0.0246370341118852,0.0240093440586818
-0.573489855089344,-0.287217124436454,-0.152920832242084
-0.127758123980129,-0.398946168209185,-0.25557523944149
0.133110230867264,0.216054434690178,0.147741756728526
-0.349435284881177,0.0851066523553823,0.0607341885157978
-0.0161227021827333,0.134416932134796,0.152962199476164
0.508268140892663,0.152939822076359,0.0418877186876346
-0.0899329117719205,-0.29570800526849,-0.269819429076897
-0.0483547636509599,-0.240208962237881,-0.192149811539675
-0.159237760139228,0.344201492561476,0.282089503018366
-0.0358477297202395,-0.00219343386332072,0.0542961366038938
-0.200762757047573,-0.256168384299772,-0.187481746598765
-0.100257797734605,-0.149467283892176,-0.130429331439585
0.146776381112485,0.144451549494512,0.0897717500629012
-0.227709849705811,0.00422196691422594,-0.00159893554994628
-0.00307118173876819,0.12719345052232,0.0490287936794266
0.0190840069215379,-0.0461551243165438,-0.123266940305315
-0.33073924644265,-0.0810525987359209,-0.100190143124304
-0.0681266945779831,0.0715467029199678,0.0157014223728745
-0.178449374725775,-0.129102734419389,-0.11084564782559
0.0307364991764364,0.151938273609887,0.105132960765821
0.0390462804788912,-0.123455686813677,-0.117623462962906
-0.133195001136503,-0.0405617774423014,0.0285645150999878
-0.00437131512166622,-0.0648365828978417,-0.00485729402538138
0.292322509922361,0.067881616742011,0.0218951320518188
-0.0495948332516282,-0.0504059581137544,-0.0265507618119205
-0.101932742007361,0.171644972242768,0.120299884755818
0.152766307798484,0.22756300836295,0.151435199487513
-0.118109180143258,0.0137676816310056,0.0459252160632325
0.269934494792925,0.0928049410403765,0.0790442804064499
0.244024274561743,0.0131979527973594,-0.0461100365119693
0.58800289832705,0.278303636735539,0.170265243418098
-0.349706944969765,-0.234825628258654,-0.205013331933614
-0.263779233105049,-0.219578539241475,-0.24719909427429
0.387039447139651,0.176591003174577,0.11746719853727
0.0222478857616634,0.0168396884456529,0.0256787668420627
-0.170313871908919,-0.0307553421165591,0.0586778470306486
-0.0746577605581209,0.0457060968530052,0.0576392701088383
0.369023168355061,0.187061494184723,0.0985546253784332
0.451795105817617,0.0694185345248031,-0.00954650432498994
0.109152096585814,0.17808380164712,0.180056032759523
-0.0500732545943766,-0.0884123303134097,-0.0672657561700829
0.206539360410901,0.0766267071844988,0.0594237878976328
0.00603420638048624,-0.0381538937233096,-0.0434524551759544
-0.0704362669817615,-0.113263242423361,-0.128705556191031
-0.206281479813877,-0.0192819874085832,-0.0585664529936404
-0.173209638387253,0.115105073201032,0.103519295329568
-0.159664662129482,-0.187897787889698,-0.150976447532819
0.330287223023382,0.259289684143263,0.180452874812689
-0.0612000290352439,0.0341046107606809,0.113882336815088
0.0477442823138716,-0.182110327316963,-0.190698170530757
0.053064645912254,-0.100850237788739,-0.188974340069283
-0.296525193276681,-0.344203009534926,-0.313275011968037
0.206045795559171,0.292940885547292,0.259043420359867
0.189253339310084,0.198326871404967,0.165400108772905
0.00837664929035664,0.160176012087396,0.122927524292674
-0.0524228862179198,-0.0398147580908208,-0.0702491260400003
0.096373399262386,0.154116773017808,0.15362342250222
0.128776222748969,-0.0175343591386872,-0.0849794403673457
0.162429610721789,0.414902383644085,0.361208711720232
0.0936920324164143,0.156505371006788,0.121631551439766
-0.104235521199411,-0.218333460176012,-0.181624110610139
0.0730543830221494,0.292183370490722,0.254131923063336
0.245864394051751,0.113104002630262,0.0186441277410729
-0.246014012365926,-0.323786332648293,-0.224547077920134
0.0349702652477755,0.116887352907159,0.12793204491443
-0.0176017263619401,-0.0419819795439617,-0.079134630059177
0.117551407605928,-0.0809903862424201,-0.132347427730255
-0.130509258994175,-0.212895184670942,-0.0755989596477523
0.367986859430284,0.144111010508893,0.0905811118058868
0.282900562266748,-0.104286416603839,-0.183679507103871
-0.286166205889859,-0.206575081536045,-0.18871128071978
0.0428448930181716,0.211802371938685,0.193186544243987
-0.0561330963646299,-0.0681939273524358,-0.112251429877021
-0.0969395283559131,-0.181795135265996,-0.138733926754488
-0.274569011242977,-0.249443655657967,-0.162651938932444
0.342619338642247,0.0632837055267024,0.0427211754235493
0.115134878435803,0.0270843479562144,0.0397119664033634
0.168997837884528,0.107061974938125,0.085188458622144
-0.294359774841198,-0.198904039890937,-0.10769609026788
-0.138994574604119,-0.0303344366670038,0.00933705814678126
-0.0275494840574405,-0.0298856704799761,-0.0077669668512178
0.0211200320733617,0.137287650406695,0.0697899576652408
-0.14615394974453,0.131305325737248,0.0779670821538072
0.108497035313228,0.174885114316878,0.167810819996269
0.193157964458854,0.0695580732252694,0.0327852967527275
-0.0263331719189136,0.0762339816621758,-0.00727114520427319
0.265808285996914,-0.00153851007398376,0.0193075802841763
-0.071484333178069,-0.148310828732345,-0.0891814056912776
0.120360147484124,0.0506328820071338,0.0484609143467907
-0.353310671359702,0.10350044963236,0.122530217375419
0.234037037364431,0.191753936238114,0.177157057505766
-0.209274475991343,0.0976140243315002,0.0993956443080266
0.113078009212462,0.0053406023823781,-0.0352193702722733
0.137314823351728,-0.106348308272748,-0.110253986337205
-0.210687794054016,0.072731978231156,0.034531734454454
0.0896277911717809,-0.214076513306609,-0.174687510875953
-0.16400249515645,-0.0172960340939787,-0.0155655043067885
0.293904944161431,0.212225368660978,0.19254461345008
-0.0407572734592091,-0.0866636081781206,-0.107131298424569
-0.218761327964795,-0.123717391914934,-0.0486828842051991
0.0811580796160809,-0.12284261096058,-0.128223714510327
0.114947186365438,-0.0150951605220715,-0.128283592031531
-0.233449888739666,-0.0521544709921498,-0.0533312701714159
0.0693515939380119,-0.0445654222010398,-0.00288501446336675
0.386446970978495,-0.0131998713143148,-0.0451597184630318
-0.103717652813743,-0.156230598601127,-0.0584478364429163
0.145707577665612,0.135386023836399,0.135183613688942
-0.382806524271729,-0.177293771714221,-0.152370783083049
-0.179767116467237,0.0711475664639346,0.0707206196848191
-0.233907571398417,-0.0687974763628691,-0.0194920302955041
-0.28927301257812,0.0624722709061651,0.150701703682707
0.190513282977465,-0.0755584109860981,-0.0837809719704989
0.0856497355401639,0.0870257567398025,0.074172469154668
0.328861153265105,-0.000351643002069357,-0.0810687674766615
0.08595259941432,-0.0844225334152398,-0.114459700171472
0.300562438545063,0.083137567933097,0.00436841808124749
-0.0420762082069122,-0.0529903765181704,-0.0881876986198007
-0.164461447419804,0.0387900987612092,0.0525682349171306
-0.205420601417442,-0.130496355101864,-0.132555906379549
-0.0859864629956154,-0.0922372871025368,-0.0835388389807426
-0.0610935774810002,-0.171704331950562,-0.0778743034397208
-0.193953837315726,0.0445114625445282,0.0360433886582899
-0.334235098673977,0.0136758249882493,-0.0633004054641655
-0.279899312633681,-0.0889041266923897,-0.0465860735142376
0.0831084765679191,0.08828687079545,0.135254746847071
0.18179805287913,-0.0640647958613927,-0.12663235635061
-0.130122199575474,0.253765585124461,0.193657844429627
-0.0214509319567988,-0.14875681732642,-0.0654674258667053
0.00321348609085859,0.137373757338949,0.128155965311014
-0.134695370521536,-0.0380324921338618,0.0444740664802019
-0.0442597424019675,0.0266739607060644,0.0945198552873688
-0.0461882509331325,0.191873745818054,0.205686533390098
0.615399974023075,0.0855845373417681,0.0300928128066597
-0.0260578103947255,-0.148430641994705,-0.107959445124615
0.148172334399285,-0.190877741737277,-0.178422688987861
-0.082211393758125,-0.210147487021694,-0.183326227988435
-0.149795365139445,-0.0200162808347264,-0.00394462182032163
-0.331064339010858,0.106784369261486,0.144037104211753
-0.0876664682146688,0.0412060974869801,0.0705898024975385
-0.0678586284505486,-0.171253898823821,-0.122148147076417
0.223030542241401,0.0730109439094819,0.0303414153994368
0.254912453096445,0.25299947113165,0.20572972536
0.183380438166108,0.241533612563668,0.189384431401897
-0.442212075602472,-0.0577933807257045,0.0552090659233341
0.258671282461261,-0.0559076399688376,-0.0448758196001454
0.442866362749526,0.202287548033553,0.161349833831569
-0.18341586113668,-0.154415861868317,-0.0847180303207795
0.195325311955678,0.166181974983262,0.113804461002807
-0.207569739945889,0.0824983818516084,0.0791907852410721
-0.135480416033877,-0.0185848930276977,0.0375379956177337
0.0163383034282378,0.225029724813552,0.222290188595684
0.287626683816285,0.0547591144167476,0.0178640335623573
0.0242113576392129,-0.0882238047034191,-0.059212186202598
0.193881991417575,0.135932541544093,0.0823731372768481
-0.0890089580506517,0.096466465425496,0.0419072578609169
-0.344449779486571,-0.0770943382833124,0.023041268261341
-0.110705809437758,-0.117779343672052,-0.134077619339639
0.000526773355190913,0.105993628091306,0.120393062681457
0.386101371946006,0.199475362203124,0.209040220958125
0.114725628480881,-0.0811271946848166,-0.0460245389028083
-0.135769110453604,-0.198256854541137,-0.165337210307701
-0.0561409700854958,-0.0508385659897569,-0.0647263679620518
0.263201634210968,-0.0248398084466844,-0.137625349980669
0.55344814925306,0.358000078182531,0.251856990888259
0.16078058664958,0.102498083307503,0.0854912617537722
0.181948618740783,-0.217603839061452,-0.215047370242473
-0.399163441119087,-0.248311529603753,-0.247292732398612
0.0877660030413495,0.0824801943713916,0.0864911618717445
0.18755170568228,-0.207225659526967,-0.207951003108529
0.0148760826782801,0.172032631297767,0.209539072852786
0.0981612121027984,0.0603600784869335,0.0193872508646549
-0.237179953604279,-0.258805380189471,-0.194445822429973
-0.171774734123034,-0.0149280450714834,-0.0126286227482405
0.0349787990463984,-0.150379999571785,-0.14251205235441
-0.0504434028906567,0.160771775924805,0.0928683038864987
-0.201209837619239,-0.0845008843485267,-0.0165176381136442
-0.251838400938352,-0.110949131092255,-0.0601174817101018
0.137840536776438,0.33938494958366,0.297517902990343
0.160282544551916,0.105454078883908,0.120957407074467
-0.00723840695024525,-0.0315643133622155,-0.130265396536515
-0.384880508317531,-0.25675277804692,-0.292021749007526
0.387904687502189,0.322096348985351,0.205084964502497
-0.297292667885858,-0.0883249087026848,-0.124476485612895
-0.108592544351347,-0.268376816439754,-0.146117694341662
-0.0754947972660426,0.158621409688999,0.228974348352261
-0.300959043494397,0.150016460368405,0.0851696063882804
-0.0200760229610687,-0.197174418724081,-0.133932554333329
-0.00278428202524683,0.13208781314771,0.115999300449184
0.0997001183222175,0.170549303681063,0.1611669472925
-0.0314008071527309,0.0697595385926509,0.0326252879812516
-0.209428245374002,-0.0466988239909842,-0.0684449081904294
0.344360521007421,0.136021437366231,0.063849801834137
-0.0703527636355856,0.0578039694057836,0.0814499714572218
0.0967434046850423,-0.177528102912317,-0.191491796541764
-0.263407014821028,-0.0949244088915479,-0.0739091356314545
-0.0148283836249233,0.156211572101794,0.0668992521458966
-0.0348094802042345,0.058321062581787,0.0435511854240871
-0.18172386458739,-0.100704441674278,-0.0885050974988127
-0.00403532317789801,-0.149408720820061,-0.163031207539186
-0.0327708235531394,-0.161730888690337,-0.132322014593898
0.044423017795135,0.246786211625087,0.205961615624518
0.0560332621420448,-0.21416121225495,-0.172374060943376
-0.0282855852022817,-0.287382838955648,-0.280511310020306
0.126737092755147,0.0250088457687327,-0.00257694465800873
-0.11553588887185,-0.0148895181246099,0.0693748712046292
-0.00882813097883717,-0.0377258012547832,0.0172226907059977
-0.323994936421559,-0.00947927370760904,0.029115259034155
0.0464821609199564,-0.244987042373228,-0.190802336595104
0.0692570670039308,0.118593830024597,0.0645981917591113
-0.741394931318375,-0.238002830952705,-0.153042177380478
-0.178018356529013,0.257765345980107,0.238048673688708
0.4322761546828,0.159857596850065,0.11124433134955
0.202739101375148,0.129636385762526,0.02086166958212
0.342303522421854,0.250797811181539,0.203520589220545
-0.0875911466078179,0.0370566278594714,0.0261742614166302
0.16055665767967,0.132425413402717,0.131268045712081
0.247986173400408,0.221968133630234,0.116773088926969
0.0520388576033308,-0.00493312119803224,0.0230599184035977
-0.32267551670404,-0.0669140740448954,-0.0854348586120945
-0.211068846982295,0.0238850040066789,0.0804685774407999
-0.123462294043249,-0.220111285281064,-0.165704546377183
0.668893075366815,0.30378703423293,0.230275917054415
-0.117619581224403,-0.0619925981693512,-0.0307611288538582
-0.0169225015893972,0.229386599142097,0.204962543841669
-0.116900089508361,-0.182475457173425,-0.176302035229754
-0.111365000766577,0.00229747754542975,-0.0411075600523395
0.103815706430302,0.149262654649953,0.179325954338884
-0.176775986639571,-0.242640896925865,-0.174297932204077
-0.203531653544749,0.154397323171066,0.117727989510798
0.279311575980935,-0.0800365050225659,-0.104195073638397
-0.0987154536497657,0.353104259322532,0.256266000637872
0.147912273631965,-0.275332229110322,-0.227280214328391
0.0723260983536977,0.00239965623947314,-0.0486677454575034
0.278420605024745,-0.0329921656011165,-0.017812866308478
0.380607536837483,0.463233090637818,0.315558815611998
-0.350230638941734,-0.0755689203162668,-0.110101198786905
-0.207389688365157,-0.188720475429455,-0.131354491125755
-0.0669132904581765,0.0610063761908765,0.0674528203483418
-0.276810001186931,-0.0851186838387306,-0.110087505238712
0.162406742281034,-0.162702603798335,-0.210641460104461
-0.025914274158686,0.102287435107151,0.083579306527907
0.0795870491806401,0.0990722468982344,0.0159328397210343
-0.444435881062985,-0.178417035672075,-0.129466337921061
0.0981019102330251,0.297398117529772,0.270688091007823
0.194826591002982,0.135059411515126,0.115200574840808
-0.198165440669703,-0.0516306052260124,-0.0285942009327808
0.097852947563962,0.181157072652727,0.154792212408381
-0.204860990480543,-0.154993847907859,-0.158403710825461
0.0216944761665654,-0.0572305844606507,-0.0440939868439161
0.226645789377311,0.0176291770584287,-0.0780849336226373
-0.316648382003908,-0.0409005950498872,-0.0389588804346401
-0.118473357878544,0.0148718528448039,-0.0294433367382383
0.0933379609087073,0.0689031762992163,0.0979181779423949
-0.0106071618398527,-0.156863543962719,-0.0732004188957875
-0.0438538498785213,0.00336885671138276,0.0721873105678402
-0.331444252755909,-0.130434225823518,0.000751507313269673
-0.0549897521995092,0.244866296053644,0.22963825458968
0.0020167594600502,0.140863526055714,0.126129281628268
0.125175145818587,-0.0904361681398046,-0.131970996036878
-0.0432055412967766,-0.155819859197297,-0.138110424391505
0.155358291988159,0.0730643324401652,0.038278500002032
-0.360880990812177,-0.0985608680722796,-0.0410402415878593
-0.252484545160382,0.00177416355671201,0.00601822084878395
-0.235412173762145,0.0743811101596762,0.0881346252756084
-0.0199278568850969,0.236861306327519,0.168033696985529
0.1490793306429,0.280179630602508,0.306773010009043
-0.311103639882565,-0.100977977440433,-0.0740686073234424
-0.184504144588895,-0.0784381989631359,-0.0595246696640939
-0.266043464179867,-0.00568942384199034,0.0435205254101834
0.044734153695837,0.358052534881886,0.301266490714445
0.478591717298865,0.224638282356223,0.186161631554297
0.00166009874422124,-0.0221952800332308,-0.0385811447532382
-0.162190333488206,0.0209056230512851,-0.00956700852114356
-0.337473893703779,-0.181604872516888,-0.0420152454925152
-0.0974878190105126,0.210574638099426,0.215995874850157
-0.0530685536619494,0.109316910914358,0.110304529199059
0.22097113732308,0.0444161949824897,0.0534420580749041
-0.034673776732846,0.186001812182368,0.138098177531305
-0.144790025603372,-0.0300334239284495,-0.0557626955257281
-0.0614647383337215,-0.0797358933048111,0.0410989434343437
-0.0646951394135419,-0.19451029987222,-0.184208851355591
-0.000624842968704575,0.0195720518551116,-0.0471121910645626
0.0399757004638374,-0.270442225359332,-0.239676037994856
-0.103977979859583,-0.0773817304188498,-0.0970653287816614
0.355555505764527,0.214026768281981,0.120971319375818
0.284302967073848,0.0710143846855747,0.0510756285537237
0.0440594689379853,-0.123389848281095,-0.136424710533007
-0.322927270695337,0.0136944726687899,0.0955651217721952
0.00715986864013962,0.0196816267348663,-0.0425638261719252
-0.0277865710167069,-0.0783704337343283,-0.0645150353082506
-0.0446977089017605,0.165281060937068,0.090585760555009
0.152478156980723,-0.132803384389141,-0.175943005993362
-0.00889726983291095,0.0593619541269381,0.107562894419471
-0.157088015242844,-0.107330025347972,-0.0179912222125497
0.00889997357216155,-0.0498137379662861,0.0218167014254581
-0.403373746263523,-0.0667353503277999,-0.00413519797864548
-0.162531983332703,0.0380411342129756,0.0715700170833921
0.130452753766416,0.232052052708478,0.177898738959545
0.450023167061107,0.197172136994797,0.15379084774464
-0.0879365714073668,0.194661603764645,0.135307177407072
-0.0485465557576348,-0.0623701243406591,-0.00405350597109522
-0.128365907933205,-0.0837476799370683,-0.139283631284486
0.156645620628795,-0.147765155730686,-0.187552880328198
0.27200181814006,-0.00342090950169205,-0.0168085467894159
0.34076546239537,0.052220309341527,0.00281593694290055
0.425631158446151,0.131389700268962,0.12541643454441
-0.427510768361879,-0.225765937528803,-0.0876355188295185
-0.45194042581194,-0.179698693276909,-0.102850954477317
0.18831171582853,0.0660432750787535,0.0564133016317039
0.65965189781267,0.262574930706227,0.113425232222608
0.376180463345601,0.131209387785487,0.0712165029560479
0.137617491948977,-0.0215343946357452,0.0241453581969221
-0.204838728608628,-0.184176684947649,-0.157477585944206
-0.240003252127541,0.0297010699365315,0.0696494130702904
-0.319776730650488,0.142175454488358,0.206865510128196
